id,geographic area name,occupied housing units,"1-unit, attached",2 units,3 or 4 units,5 to 9 units,10 to 19 units,20 or more units,mobile home,"boat, rv, van, etc.",year,1-unit attached,boat rv van etc.
0500000US18081,"Johnson County, Indiana",52873,3534,641,1756,2323,3071,2200,1672,19,2014,,
0500000US18083,"Knox County, Indiana",14705,174,622,531,493,474,472,1186,17,2014,,
0500000US18085,"Kosciusko County, Indiana",29414,614,1172,1212,783,492,708,4658,0,2014,,
0500000US18087,"LaGrange County, Indiana",11735,295,215,170,289,89,75,1116,0,2014,,
0500000US18089,"Lake County, Indiana",182919,13500,8385,9117,10685,8899,8258,3019,43,2014,,
0500000US18091,"LaPorte County, Indiana",42756,1059,1941,1957,1654,1458,1627,2127,20,2014,,
0500000US18093,"Lawrence County, Indiana",18561,148,410,408,425,310,329,2410,0,2014,,
0500000US18095,"Madison County, Indiana",51232,1199,2617,2439,1589,1057,1435,3173,0,2014,,
0500000US18097,"Marion County, Indiana",361648,34632,8901,23586,36424,30440,28760,7324,36,2014,,
0500000US18099,"Marshall County, Indiana",17468,474,570,531,514,259,390,1409,4,2014,,
0500000US18101,"Martin County, Indiana",4199,16,158,41,25,14,22,971,0,2014,,
0500000US18103,"Miami County, Indiana",13246,659,491,290,331,55,192,1820,21,2014,,
0500000US18105,"Monroe County, Indiana",53778,3463,1571,3076,5850,5420,5003,3075,0,2014,,
0500000US18107,"Montgomery County, Indiana",14574,581,674,681,476,282,351,1116,0,2014,,
0500000US18109,"Morgan County, Indiana",25456,812,713,531,408,230,273,1748,0,2014,,
0500000US18111,"Newton County, Indiana",5327,30,108,46,87,102,31,138,0,2014,,
0500000US18113,"Noble County, Indiana",17703,283,601,599,526,483,251,1806,5,2014,,
0500000US18115,"Ohio County, Indiana",2445,28,94,76,98,52,58,230,0,2014,,
0500000US18117,"Orange County, Indiana",7618,10,85,161,87,134,190,2038,0,2014,,
0500000US18119,"Owen County, Indiana",8539,95,142,111,99,65,84,1924,10,2014,,
0500000US18121,"Parke County, Indiana",6128,21,51,123,90,35,27,1221,12,2014,,
0500000US18123,"Perry County, Indiana",7356,73,106,111,102,31,384,1082,0,2014,,
0500000US18125,"Pike County, Indiana",5093,9,85,82,79,39,62,939,6,2014,,
0500000US18127,"Porter County, Indiana",61693,2193,1724,2847,2695,2529,1358,3450,0,2014,,
0500000US18129,"Posey County, Indiana",10178,37,170,67,302,98,92,1017,0,2014,,
0500000US18131,"Pulaski County, Indiana",5134,42,111,82,31,23,72,840,6,2014,,
0500000US18133,"Putnam County, Indiana",12557,225,314,434,261,170,196,1652,38,2014,,
0500000US18135,"Randolph County, Indiana",10514,212,302,220,248,51,230,946,11,2014,,
0500000US18137,"Ripley County, Indiana",10871,366,215,227,255,189,367,1060,1,2014,,
0500000US18139,"Rush County, Indiana",6920,21,219,286,168,66,132,277,0,2014,,
0500000US18141,"St. Joseph County, Indiana",101759,3023,2200,3674,6089,4598,6846,1838,20,2014,,
0500000US18143,"Scott County, Indiana",8973,298,154,182,309,199,206,1819,0,2014,,
0500000US18145,"Shelby County, Indiana",17315,514,456,520,674,404,526,831,0,2014,,
0500000US18147,"Spencer County, Indiana",7917,47,185,140,40,61,140,1114,10,2014,,
0500000US18149,"Starke County, Indiana",9009,97,125,77,203,59,72,933,0,2014,,
0500000US18151,"Steuben County, Indiana",13409,196,458,446,299,102,547,2358,9,2014,,
0500000US18153,"Sullivan County, Indiana",7720,191,121,30,148,95,241,1240,0,2014,,
0500000US18155,"Switzerland County, Indiana",4065,45,71,81,58,36,51,968,0,2014,,
0500000US18157,"Tippecanoe County, Indiana",66921,2648,2259,3735,5497,6890,5635,2112,3,2014,,
0500000US18159,"Tipton County, Indiana",6479,177,110,178,96,64,113,355,0,2014,,
0500000US18161,"Union County, Indiana",2949,45,112,30,92,46,42,260,0,2014,,
0500000US18163,"Vanderburgh County, Indiana",74365,1689,2614,3538,4665,6130,4493,2171,57,2014,,
0500000US18165,"Vermillion County, Indiana",6491,55,77,117,154,78,106,610,4,2014,,
0500000US18167,"Vigo County, Indiana",39769,897,1472,2223,2504,1231,2510,2161,33,2014,,
0500000US18169,"Wabash County, Indiana",12777,297,542,494,272,165,244,778,0,2014,,
0500000US18171,"Warren County, Indiana",3325,14,55,80,39,0,16,223,7,2014,,
0500000US18173,"Warrick County, Indiana",22675,424,313,625,786,273,450,1312,0,2014,,
0500000US18175,"Washington County, Indiana",10512,92,241,201,62,110,128,2565,3,2014,,
0500000US18177,"Wayne County, Indiana",27891,830,1345,1421,951,940,936,1435,0,2014,,
0500000US18179,"Wells County, Indiana",10952,101,263,229,452,209,332,603,0,2014,,
0500000US18181,"White County, Indiana",9458,142,305,193,213,132,45,1690,9,2014,,
0500000US18183,"Whitley County, Indiana",13091,165,273,236,237,307,231,783,0,2014,,
0500000US19001,"Adair County, Iowa",3252,5,33,173,72,52,13,110,0,2014,,
0500000US19003,"Adams County, Iowa",1735,13,7,31,30,16,6,124,0,2014,,
0500000US19005,"Allamakee County, Iowa",5899,90,239,139,147,154,22,952,6,2014,,
0500000US19007,"Appanoose County, Iowa",5447,46,138,249,93,97,260,574,1,2014,,
0500000US19009,"Audubon County, Iowa",2703,26,92,45,22,4,0,20,0,2014,,
0500000US19011,"Benton County, Iowa",10137,107,200,374,217,157,71,358,0,2014,,
0500000US19013,"Black Hawk County, Iowa",52438,2152,2029,2122,2794,2786,3364,1807,0,2014,,
0500000US19015,"Boone County, Iowa",10619,314,341,316,376,334,349,486,0,2014,,
0500000US19017,"Bremer County, Iowa",9296,181,261,395,270,184,217,227,0,2014,,
0500000US19019,"Buchanan County, Iowa",8298,139,139,333,111,119,39,488,0,2014,,
0500000US19021,"Buena Vista County, Iowa",7635,159,175,301,442,221,347,243,0,2014,,
0500000US19023,"Butler County, Iowa",6222,39,96,179,114,102,75,136,0,2014,,
0500000US19025,"Calhoun County, Iowa",4310,34,31,181,152,24,146,72,2,2014,,
0500000US19027,"Carroll County, Iowa",8557,218,125,450,271,153,335,77,0,2014,,
0500000US19029,"Cass County, Iowa",6074,49,160,305,199,129,186,131,0,2014,,
0500000US19031,"Cedar County, Iowa",7639,221,160,229,166,98,48,378,0,2014,,
0500000US19033,"Cerro Gordo County, Iowa",19864,549,502,655,970,627,996,545,0,2014,,
0500000US19035,"Cherokee County, Iowa",5384,36,58,170,61,135,327,148,0,2014,,
0500000US19037,"Chickasaw County, Iowa",5330,73,64,82,200,153,61,151,0,2014,,
0500000US19039,"Clarke County, Iowa",3686,134,60,113,103,40,90,378,0,2014,,
0500000US19041,"Clay County, Iowa",7269,212,139,337,365,145,519,179,6,2014,,
0500000US19043,"Clayton County, Iowa",7698,125,257,242,192,162,160,505,0,2014,,
0500000US19045,"Clinton County, Iowa",19977,276,783,824,717,634,885,470,0,2014,,
0500000US19047,"Crawford County, Iowa",6371,66,130,203,201,138,240,219,0,2014,,
0500000US19049,"Dallas County, Iowa",26819,3159,284,521,948,1202,2159,738,4,2014,,
0500000US19051,"Davis County, Iowa",3085,36,83,88,27,37,3,281,20,2014,,
0500000US19053,"Decatur County, Iowa",3085,29,93,148,123,75,103,319,0,2014,,
0500000US19055,"Delaware County, Iowa",7115,137,124,307,75,29,172,201,0,2014,,
0500000US19057,"Des Moines County, Iowa",16881,416,583,830,679,382,626,807,11,2014,,
0500000US19059,"Dickinson County, Iowa",7831,308,80,379,657,478,462,993,1,2014,,
0500000US19061,"Dubuque County, Iowa",37720,1337,1929,2019,1561,1182,2024,1516,9,2014,,
0500000US19063,"Emmet County, Iowa",4150,54,107,129,109,59,70,105,0,2014,,
0500000US19065,"Fayette County, Iowa",8470,69,230,364,209,108,124,336,0,2014,,
0500000US19067,"Floyd County, Iowa",6923,74,50,410,182,174,148,137,0,2014,,
0500000US19069,"Franklin County, Iowa",4321,30,57,117,159,18,77,66,0,2014,,
0500000US19071,"Fremont County, Iowa",3003,0,47,96,63,0,21,228,0,2014,,
0500000US19073,"Greene County, Iowa",3849,53,72,177,128,3,99,91,0,2014,,
0500000US19075,"Grundy County, Iowa",5112,92,125,201,77,44,72,142,5,2014,,
0500000US19077,"Guthrie County, Iowa",4559,330,20,123,216,93,15,205,2,2014,,
0500000US19079,"Hamilton County, Iowa",6354,180,152,284,383,67,174,112,0,2014,,
0500000US19081,"Hancock County, Iowa",4629,49,87,128,131,11,90,259,0,2014,,
0500000US19083,"Hardin County, Iowa",6997,103,297,435,179,68,157,176,0,2014,,
0500000US19085,"Harrison County, Iowa",5959,107,108,246,97,50,157,290,0,2014,,
0500000US19087,"Henry County, Iowa",7512,135,299,413,200,141,129,450,0,2014,,
0500000US19089,"Howard County, Iowa",3917,61,106,127,71,62,39,95,0,2014,,
0500000US19091,"Humboldt County, Iowa",4200,87,65,214,151,113,67,123,0,2014,,
0500000US19093,"Ida County, Iowa",3124,19,113,123,117,66,55,71,0,2014,,
0500000US19095,"Iowa County, Iowa",6705,179,333,235,218,118,87,226,13,2014,,
0500000US19097,"Jackson County, Iowa",8494,70,262,418,246,69,189,700,0,2014,,
0500000US19099,"Jasper County, Iowa",14658,366,208,669,399,624,489,799,0,2014,,
0500000US19101,"Jefferson County, Iowa",6886,27,199,637,222,46,185,958,21,2014,,
0500000US19103,"Johnson County, Iowa",54850,6272,1256,2413,4077,7215,4553,3207,18,2014,,
0500000US19105,"Jones County, Iowa",8235,136,336,288,161,120,237,622,3,2014,,
0500000US19107,"Keokuk County, Iowa",4386,26,71,180,68,14,18,230,0,2014,,
0500000US19109,"Kossuth County, Iowa",6628,77,84,227,345,61,108,45,0,2014,,
0500000US19111,"Lee County, Iowa",14319,287,446,634,363,107,759,1095,0,2014,,
0500000US19113,"Linn County, Iowa",87004,4384,1840,4015,4689,6552,5247,3878,17,2014,,
0500000US19115,"Louisa County, Iowa",4386,24,88,161,127,43,12,477,0,2014,,
0500000US19117,"Lucas County, Iowa",3745,39,128,19,43,15,196,280,0,2014,,
0500000US19119,"Lyon County, Iowa",4495,51,32,57,37,55,125,85,4,2014,,
0500000US19121,"Madison County, Iowa",6103,160,192,152,158,64,100,284,0,2014,,
0500000US19123,"Mahaska County, Iowa",9084,82,262,368,345,149,323,505,4,2014,,
0500000US19125,"Marion County, Iowa",12843,336,348,327,450,380,393,660,0,2014,,
0500000US19127,"Marshall County, Iowa",15354,231,382,1016,451,348,663,590,17,2014,,
0500000US19129,"Mills County, Iowa",5348,93,78,168,168,107,28,338,9,2014,,
0500000US19131,"Mitchell County, Iowa",4453,149,162,59,53,13,66,85,3,2014,,
0500000US19133,"Monona County, Iowa",3972,7,29,149,106,82,158,244,2,2014,,
0500000US19135,"Monroe County, Iowa",3280,39,103,27,114,11,68,497,11,2014,,
0500000US19137,"Montgomery County, Iowa",4590,36,118,239,160,50,90,192,0,2014,,
0500000US19139,"Muscatine County, Iowa",16301,332,647,668,338,731,519,1215,3,2014,,
0500000US19141,"O'Brien County, Iowa",6018,156,183,149,119,163,330,208,0,2014,,
0500000US19143,"Osceola County, Iowa",2697,32,14,49,45,34,19,28,0,2014,,
0500000US19145,"Page County, Iowa",6379,38,117,215,163,149,183,181,0,2014,,
0500000US19147,"Palo Alto County, Iowa",4011,31,84,160,177,61,147,104,13,2014,,
0500000US19149,"Plymouth County, Iowa",9899,217,82,209,217,88,288,333,7,2014,,
0500000US19151,"Pocahontas County, Iowa",3222,30,27,81,108,18,32,43,0,2014,,
0500000US19153,"Polk County, Iowa",174759,14006,3119,4143,7666,9581,21221,4251,9,2014,,
0500000US19155,"Pottawattamie County, Iowa",36615,827,921,1029,1482,1458,2537,1492,17,2014,,
0500000US19157,"Poweshiek County, Iowa",7424,162,222,520,197,252,192,291,9,2014,,
0500000US19159,"Ringgold County, Iowa",2078,12,13,56,43,30,13,209,0,2014,,
0500000US19161,"Sac County, Iowa",4413,39,69,186,68,23,88,116,0,2014,,
0500000US19163,"Scott County, Iowa",67325,2976,2549,2484,4337,4207,4136,2145,10,2014,,
0500000US19165,"Shelby County, Iowa",5171,55,67,200,117,40,145,106,4,2014,,
0500000US19167,"Sioux County, Iowa",11782,453,232,385,190,321,191,431,0,2014,,
0500000US19169,"Story County, Iowa",35666,2148,1494,1501,2485,3339,5420,1503,26,2014,,
0500000US19171,"Tama County, Iowa",6815,103,148,169,149,59,62,322,0,2014,,
0500000US19173,"Taylor County, Iowa",2752,39,31,76,34,17,82,182,0,2014,,
0500000US19175,"Union County, Iowa",5293,39,48,173,74,155,247,292,0,2014,,
0500000US19177,"Van Buren County, Iowa",2986,23,32,131,16,12,21,322,5,2014,,
0500000US19179,"Wapello County, Iowa",14608,148,469,413,522,180,718,1079,0,2014,,
0500000US19181,"Warren County, Iowa",17584,971,130,336,516,845,763,828,0,2014,,
0500000US19183,"Washington County, Iowa",9056,173,305,446,151,320,190,539,13,2014,,
0500000US19185,"Wayne County, Iowa",2548,26,50,89,37,11,6,262,5,2014,,
0500000US19187,"Webster County, Iowa",15397,501,687,764,661,424,477,492,14,2014,,
0500000US19189,"Winnebago County, Iowa",4584,78,121,105,219,124,186,65,0,2014,,
0500000US19191,"Winneshiek County, Iowa",8141,122,273,280,232,153,137,176,3,2014,,
0500000US19193,"Woodbury County, Iowa",38818,1134,1338,1414,1326,1407,2628,1502,7,2014,,
0500000US19195,"Worth County, Iowa",3194,51,46,119,80,30,11,104,0,2014,,
0500000US19197,"Wright County, Iowa",5419,52,104,245,281,105,203,126,0,2014,,
0500000US20001,"Allen County, Kansas",5398,82,269,73,126,13,195,663,0,2014,,
0500000US20003,"Anderson County, Kansas",3314,28,42,108,1,10,98,543,0,2014,,
0500000US20005,"Atchison County, Kansas",6180,10,165,239,103,151,314,387,0,2014,,
0500000US20007,"Barber County, Kansas",2146,9,58,27,73,18,56,250,3,2014,,
0500000US20009,"Barton County, Kansas",11480,285,388,243,115,175,207,1008,0,2014,,
0500000US20011,"Bourbon County, Kansas",5702,178,290,144,128,129,230,651,4,2014,,
0500000US20013,"Brown County, Kansas",4157,63,144,96,141,71,66,159,5,2014,,
0500000US20015,"Butler County, Kansas",24062,538,552,662,288,131,900,2111,9,2014,,
0500000US20017,"Chase County, Kansas",1139,37,17,44,0,0,0,175,0,2014,,
0500000US20019,"Chautauqua County, Kansas",1584,17,26,34,5,3,12,333,0,2014,,
0500000US20021,"Cherokee County, Kansas",8132,58,189,214,29,122,22,1347,0,2014,,
0500000US20023,"Cheyenne County, Kansas",1294,0,3,20,24,13,3,55,0,2014,,
0500000US20025,"Clark County, Kansas",958,10,11,14,25,9,16,75,0,2014,,
0500000US20027,"Clay County, Kansas",3398,18,105,91,98,43,51,102,0,2014,,
0500000US20029,"Cloud County, Kansas",3972,60,128,123,203,69,102,101,0,2014,,
0500000US20031,"Coffey County, Kansas",3578,50,48,109,72,35,39,407,0,2014,,
0500000US20033,"Comanche County, Kansas",757,2,7,14,8,10,17,70,0,2014,,
0500000US20035,"Cowley County, Kansas",13783,104,341,369,310,98,549,1614,2,2014,,
0500000US20037,"Crawford County, Kansas",15364,362,598,437,405,453,876,1133,0,2014,,
0500000US20039,"Decatur County, Kansas",1442,13,26,71,7,26,14,115,0,2014,,
0500000US20041,"Dickinson County, Kansas",7838,181,120,157,131,117,278,584,3,2014,,
0500000US20043,"Doniphan County, Kansas",3138,23,97,164,34,23,5,509,4,2014,,
0500000US20045,"Douglas County, Kansas",43834,4649,2005,3098,3167,3501,3118,1672,12,2014,,
0500000US20047,"Edwards County, Kansas",1287,23,4,3,5,9,35,120,0,2014,,
0500000US20049,"Elk County, Kansas",1276,7,72,2,11,9,0,148,0,2014,,
0500000US20051,"Ellis County, Kansas",11859,334,621,670,743,399,587,780,0,2014,,
0500000US20053,"Ellsworth County, Kansas",2549,28,63,106,26,9,6,290,4,2014,,
0500000US20055,"Finney County, Kansas",12670,217,547,829,262,442,277,1825,0,2014,,
0500000US20057,"Ford County, Kansas",11086,355,707,472,239,176,599,1399,0,2014,,
0500000US20059,"Franklin County, Kansas",9933,111,410,256,230,89,290,968,0,2014,,
0500000US20061,"Geary County, Kansas",12782,1521,797,763,1165,1257,687,1320,10,2014,,
0500000US20063,"Gove County, Kansas",1212,12,15,17,2,13,1,92,0,2014,,
0500000US20065,"Graham County, Kansas",1158,12,49,37,14,10,3,122,0,2014,,
0500000US20067,"Grant County, Kansas",2776,8,26,0,68,18,0,762,0,2014,,
0500000US20069,"Gray County, Kansas",2125,16,38,39,27,27,9,323,6,2014,,
0500000US20071,"Greeley County, Kansas",471,3,0,0,9,6,9,42,0,2014,,
0500000US20073,"Greenwood County, Kansas",2860,3,32,53,65,21,15,514,1,2014,,
0500000US20075,"Hamilton County, Kansas",1008,0,31,41,12,0,0,134,0,2014,,
0500000US20077,"Harper County, Kansas",2567,29,37,34,36,28,36,160,2,2014,,
0500000US20079,"Harvey County, Kansas",13329,381,597,435,229,253,402,537,11,2014,,
0500000US20081,"Haskell County, Kansas",1421,3,6,49,9,8,0,327,0,2014,,
0500000US20083,"Hodgeman County, Kansas",814,36,19,12,0,0,0,71,0,2014,,
0500000US20085,"Jackson County, Kansas",5288,108,173,146,66,24,125,377,13,2014,,
0500000US20087,"Jefferson County, Kansas",7498,75,163,99,49,67,33,847,0,2014,,
0500000US20089,"Jewell County, Kansas",1438,23,15,65,0,5,20,124,0,2014,,
0500000US20091,"Johnson County, Kansas",217826,20239,1824,7806,17841,12006,13231,1560,23,2014,,
0500000US20093,"Kearny County, Kansas",1341,5,15,69,5,5,3,343,0,2014,,
0500000US20095,"Kingman County, Kansas",3084,84,7,16,79,69,16,270,36,2014,,
0500000US20097,"Kiowa County, Kansas",1051,21,17,51,34,42,46,68,0,2014,,
0500000US20099,"Labette County, Kansas",8495,87,190,208,82,69,354,695,0,2014,,
0500000US20101,"Lane County, Kansas",811,12,18,21,0,16,12,43,0,2014,,
0500000US20103,"Leavenworth County, Kansas",26398,2635,664,1414,975,265,679,883,0,2014,,
0500000US20105,"Lincoln County, Kansas",1397,21,12,15,52,18,22,144,0,2014,,
0500000US20107,"Linn County, Kansas",4140,30,69,45,19,28,46,1009,66,2014,,
0500000US20109,"Logan County, Kansas",1228,4,19,24,6,32,15,50,0,2014,,
0500000US20111,"Lyon County, Kansas",13069,274,410,841,657,739,1033,1468,0,2014,,
0500000US20113,"McPherson County, Kansas",11726,417,506,435,333,139,217,541,0,2014,,
0500000US20115,"Marion County, Kansas",4845,100,125,136,69,47,106,301,4,2014,,
0500000US20117,"Marshall County, Kansas",4289,17,75,56,169,77,64,147,0,2014,,
0500000US20119,"Meade County, Kansas",1761,2,17,53,11,6,0,110,0,2014,,
0500000US20121,"Miami County, Kansas",12350,229,206,472,123,131,326,675,0,2014,,
0500000US20123,"Mitchell County, Kansas",2795,36,87,133,54,27,64,90,0,2014,,
0500000US20125,"Montgomery County, Kansas",13706,175,302,510,371,283,591,1275,8,2014,,
0500000US20127,"Morris County, Kansas",2437,14,42,22,27,17,69,332,0,2014,,
0500000US20129,"Morton County, Kansas",1199,17,5,60,0,13,0,242,1,2014,,
0500000US20131,"Nemaha County, Kansas",4161,15,84,150,41,77,120,205,0,2014,,
0500000US20133,"Neosho County, Kansas",6503,48,149,147,106,21,126,600,6,2014,,
0500000US20135,"Ness County, Kansas",1403,25,12,34,29,0,59,135,0,2014,,
0500000US20137,"Norton County, Kansas",2212,14,0,12,30,52,162,122,0,2014,,
0500000US20139,"Osage County, Kansas",6544,124,107,152,107,79,141,773,4,2014,,
0500000US20141,"Osborne County, Kansas",1767,12,95,14,9,32,23,83,0,2014,,
0500000US20143,"Ottawa County, Kansas",2479,20,24,50,86,7,33,244,11,2014,,
0500000US20145,"Pawnee County, Kansas",2525,16,115,148,1,39,62,92,0,2014,,
0500000US20147,"Phillips County, Kansas",2414,38,60,42,29,25,55,145,2,2014,,
0500000US20149,"Pottawatomie County, Kansas",8109,167,187,157,89,134,31,864,15,2014,,
0500000US20151,"Pratt County, Kansas",4071,83,131,100,37,30,222,262,3,2014,,
0500000US20153,"Rawlins County, Kansas",1211,23,8,9,27,0,25,59,0,2014,,
0500000US20155,"Reno County, Kansas",25335,909,919,993,971,303,901,1161,32,2014,,
0500000US20157,"Republic County, Kansas",2258,24,22,23,61,42,33,110,0,2014,,
0500000US20159,"Rice County, Kansas",3837,116,135,31,95,11,71,228,0,2014,,
0500000US20161,"Riley County, Kansas",26162,2544,1910,1324,1653,3479,3339,1565,0,2014,,
0500000US20163,"Rooks County, Kansas",2310,25,2,72,38,38,8,116,0,2014,,
0500000US20165,"Rush County, Kansas",1535,19,29,30,4,19,0,58,0,2014,,
0500000US20167,"Russell County, Kansas",3317,23,49,52,79,22,129,109,1,2014,,
0500000US20169,"Saline County, Kansas",22497,1171,980,1055,516,572,796,1315,0,2014,,
0500000US20171,"Scott County, Kansas",2157,43,39,55,38,0,0,183,0,2014,,
0500000US20173,"Sedgwick County, Kansas",192303,8258,6465,8414,6304,11340,13249,8260,50,2014,,
