id,geographic area name,total population,year
0500000US19095,"Iowa County, Iowa",16342,2011
0500000US19097,"Jackson County, Iowa",19884,2011
0500000US19099,"Jasper County, Iowa",36902,2011
0500000US19101,"Jefferson County, Iowa",16721,2011
0500000US19103,"Johnson County, Iowa",129159,2011
0500000US19105,"Jones County, Iowa",20699,2011
0500000US19107,"Keokuk County, Iowa",10548,2011
0500000US19109,"Kossuth County, Iowa",15622,2011
0500000US19111,"Lee County, Iowa",35854,2011
0500000US19113,"Linn County, Iowa",210011,2011
0500000US19115,"Louisa County, Iowa",11576,2011
0500000US19117,"Lucas County, Iowa",9021,2011
0500000US19119,"Lyon County, Iowa",11579,2011
0500000US19121,"Madison County, Iowa",15591,2011
0500000US19123,"Mahaska County, Iowa",22433,2011
0500000US19125,"Marion County, Iowa",33372,2011
0500000US19127,"Marshall County, Iowa",40398,2011
0500000US19129,"Mills County, Iowa",15112,2011
0500000US19131,"Mitchell County, Iowa",10794,2011
0500000US19133,"Monona County, Iowa",9299,2011
0500000US19135,"Monroe County, Iowa",7949,2011
0500000US19137,"Montgomery County, Iowa",10792,2011
0500000US19139,"Muscatine County, Iowa",42634,2011
0500000US19141,"O'Brien County, Iowa",14352,2011
0500000US19143,"Osceola County, Iowa",6506,2011
0500000US19145,"Page County, Iowa",16029,2011
0500000US19147,"Palo Alto County, Iowa",9478,2011
0500000US19149,"Plymouth County, Iowa",24915,2011
0500000US19151,"Pocahontas County, Iowa",7407,2011
0500000US19153,"Polk County, Iowa",425582,2011
0500000US19155,"Pottawattamie County, Iowa",92464,2011
0500000US19157,"Poweshiek County, Iowa",18965,2011
0500000US19159,"Ringgold County, Iowa",5148,2011
0500000US19161,"Sac County, Iowa",10388,2011
0500000US19163,"Scott County, Iowa",163667,2011
0500000US19165,"Shelby County, Iowa",12242,2011
0500000US19167,"Sioux County, Iowa",33545,2011
0500000US19169,"Story County, Iowa",88577,2011
0500000US19171,"Tama County, Iowa",17864,2011
0500000US19173,"Taylor County, Iowa",6354,2011
0500000US19175,"Union County, Iowa",12471,2011
0500000US19177,"Van Buren County, Iowa",7617,2011
0500000US19179,"Wapello County, Iowa",35473,2011
0500000US19181,"Warren County, Iowa",45859,2011
0500000US19183,"Washington County, Iowa",21707,2011
0500000US19185,"Wayne County, Iowa",6372,2011
0500000US19187,"Webster County, Iowa",38105,2011
0500000US19189,"Winnebago County, Iowa",10892,2011
0500000US19191,"Winneshiek County, Iowa",21033,2011
0500000US19193,"Woodbury County, Iowa",101566,2011
0500000US19195,"Worth County, Iowa",7605,2011
0500000US19197,"Wright County, Iowa",13278,2011
0500000US20001,"Allen County, Kansas",13411,2011
0500000US20003,"Anderson County, Kansas",8093,2011
0500000US20005,"Atchison County, Kansas",16867,2011
0500000US20007,"Barber County, Kansas",4877,2011
0500000US20009,"Barton County, Kansas",27572,2011
0500000US20011,"Bourbon County, Kansas",15095,2011
0500000US20013,"Brown County, Kansas",10000,2011
0500000US20015,"Butler County, Kansas",65307,2011
0500000US20017,"Chase County, Kansas",2808,2011
0500000US20019,"Chautauqua County, Kansas",3685,2011
0500000US20021,"Cherokee County, Kansas",21646,2011
0500000US20023,"Cheyenne County, Kansas",2755,2011
0500000US20027,"Clay County, Kansas",8555,2011
0500000US20029,"Cloud County, Kansas",9501,2011
0500000US20031,"Coffey County, Kansas",8562,2011
0500000US20035,"Cowley County, Kansas",36237,2011
0500000US20037,"Crawford County, Kansas",39051,2011
0500000US20039,"Decatur County, Kansas",2975,2011
0500000US20041,"Dickinson County, Kansas",19713,2011
0500000US20043,"Doniphan County, Kansas",7959,2011
0500000US20045,"Douglas County, Kansas",110075,2011
0500000US20047,"Edwards County, Kansas",3041,2011
0500000US20049,"Elk County, Kansas",2899,2011
0500000US20051,"Ellis County, Kansas",28253,2011
0500000US20053,"Ellsworth County, Kansas",6481,2011
0500000US20055,"Finney County, Kansas",36297,2011
0500000US20057,"Ford County, Kansas",33232,2011
0500000US20059,"Franklin County, Kansas",25882,2011
0500000US20061,"Geary County, Kansas",32081,2011
0500000US20063,"Gove County, Kansas",2695,2011
0500000US20065,"Graham County, Kansas",2643,2011
0500000US20067,"Grant County, Kansas",7795,2011
0500000US20069,"Gray County, Kansas",5923,2011
0500000US20073,"Greenwood County, Kansas",6764,2011
0500000US20075,"Hamilton County, Kansas",2662,2011
0500000US20077,"Harper County, Kansas",6022,2011
0500000US20079,"Harvey County, Kansas",34392,2011
0500000US20081,"Haskell County, Kansas",4217,2011
0500000US20083,"Hodgeman County, Kansas",1944,2011
0500000US20085,"Jackson County, Kansas",13374,2011
0500000US20087,"Jefferson County, Kansas",19046,2011
0500000US20089,"Jewell County, Kansas",3117,2011
0500000US20091,"Johnson County, Kansas",538836,2011
0500000US20093,"Kearny County, Kansas",3951,2011
0500000US20095,"Kingman County, Kansas",7897,2011
0500000US20097,"Kiowa County, Kansas",2572,2011
0500000US20099,"Labette County, Kansas",21710,2011
0500000US20103,"Leavenworth County, Kansas",75500,2011
0500000US20105,"Lincoln County, Kansas",3279,2011
0500000US20107,"Linn County, Kansas",9702,2011
0500000US20109,"Logan County, Kansas",2772,2011
0500000US20111,"Lyon County, Kansas",34561,2011
0500000US20113,"McPherson County, Kansas",29190,2011
0500000US20115,"Marion County, Kansas",12639,2011
0500000US20117,"Marshall County, Kansas",10111,2011
0500000US20119,"Meade County, Kansas",4523,2011
0500000US20121,"Miami County, Kansas",32419,2011
0500000US20123,"Mitchell County, Kansas",6365,2011
0500000US20125,"Montgomery County, Kansas",35383,2011
0500000US20127,"Morris County, Kansas",5937,2011
0500000US20129,"Morton County, Kansas",3228,2011
0500000US20131,"Nemaha County, Kansas",10206,2011
0500000US20133,"Neosho County, Kansas",16536,2011
0500000US20135,"Ness County, Kansas",3118,2011
0500000US20137,"Norton County, Kansas",5668,2011
0500000US20139,"Osage County, Kansas",16360,2011
0500000US20141,"Osborne County, Kansas",3878,2011
0500000US20143,"Ottawa County, Kansas",6114,2011
0500000US20145,"Pawnee County, Kansas",6942,2011
0500000US20147,"Phillips County, Kansas",5597,2011
0500000US20149,"Pottawatomie County, Kansas",21223,2011
0500000US20151,"Pratt County, Kansas",9675,2011
0500000US20153,"Rawlins County, Kansas",2565,2011
0500000US20155,"Reno County, Kansas",64207,2011
0500000US20157,"Republic County, Kansas",5019,2011
0500000US20159,"Rice County, Kansas",10102,2011
0500000US20161,"Riley County, Kansas",70249,2011
0500000US20163,"Rooks County, Kansas",5213,2011
0500000US20165,"Rush County, Kansas",3279,2011
0500000US20167,"Russell County, Kansas",6926,2011
0500000US20169,"Saline County, Kansas",55258,2011
0500000US20173,"Sedgwick County, Kansas",491988,2011
0500000US20175,"Seward County, Kansas",22802,2011
0500000US20177,"Shawnee County, Kansas",176723,2011
0500000US20179,"Sheridan County, Kansas",2572,2011
0500000US20181,"Sherman County, Kansas",6019,2011
0500000US20183,"Smith County, Kansas",3893,2011
0500000US20185,"Stafford County, Kansas",4416,2011
0500000US20187,"Stanton County, Kansas",2204,2011
0500000US20189,"Stevens County, Kansas",5558,2011
0500000US20191,"Sumner County, Kansas",24115,2011
0500000US20193,"Thomas County, Kansas",7809,2011
0500000US20195,"Trego County, Kansas",2965,2011
0500000US20197,"Wabaunsee County, Kansas",7041,2011
0500000US20201,"Washington County, Kansas",5830,2011
0500000US20203,"Wichita County, Kansas",2243,2011
0500000US20205,"Wilson County, Kansas",9512,2011
0500000US20207,"Woodson County, Kansas",3324,2011
0500000US20209,"Wyandotte County, Kansas",156362,2011
0500000US21001,"Adair County, Kentucky",18613,2011
0500000US21003,"Allen County, Kentucky",19866,2011
0500000US21005,"Anderson County, Kentucky",21308,2011
0500000US21007,"Ballard County, Kentucky",8235,2011
0500000US21009,"Barren County, Kentucky",41961,2011
0500000US21011,"Bath County, Kentucky",11605,2011
0500000US21013,"Bell County, Kentucky",28744,2011
0500000US21015,"Boone County, Kentucky",117216,2011
0500000US21017,"Bourbon County, Kentucky",19987,2011
0500000US21019,"Boyd County, Kentucky",49368,2011
0500000US21021,"Boyle County, Kentucky",28345,2011
0500000US21023,"Bracken County, Kentucky",8486,2011
0500000US21025,"Breathitt County, Kentucky",14062,2011
0500000US21027,"Breckinridge County, Kentucky",20029,2011
0500000US21029,"Bullitt County, Kentucky",73529,2011
0500000US21031,"Butler County, Kentucky",12746,2011
0500000US21033,"Caldwell County, Kentucky",12962,2011
0500000US21035,"Calloway County, Kentucky",36999,2011
0500000US21037,"Campbell County, Kentucky",89598,2011
0500000US21039,"Carlisle County, Kentucky",5094,2011
0500000US21041,"Carroll County, Kentucky",10801,2011
0500000US21043,"Carter County, Kentucky",27760,2011
0500000US21045,"Casey County, Kentucky",15939,2011
0500000US21047,"Christian County, Kentucky",73266,2011
0500000US21049,"Clark County, Kentucky",35446,2011
0500000US21051,"Clay County, Kentucky",22001,2011
0500000US21053,"Clinton County, Kentucky",10215,2011
0500000US21055,"Crittenden County, Kentucky",9331,2011
0500000US21057,"Cumberland County, Kentucky",6884,2011
0500000US21059,"Daviess County, Kentucky",96062,2011
0500000US21061,"Edmonson County, Kentucky",12110,2011
0500000US21063,"Elliott County, Kentucky",7594,2011
0500000US21065,"Estill County, Kentucky",14711,2011
0500000US21067,"Fayette County, Kentucky",292370,2011
0500000US21069,"Fleming County, Kentucky",14376,2011
0500000US21071,"Floyd County, Kentucky",39701,2011
0500000US21073,"Franklin County, Kentucky",49205,2011
0500000US21075,"Fulton County, Kentucky",6836,2011
0500000US21077,"Gallatin County, Kentucky",8503,2011
0500000US21079,"Garrard County, Kentucky",16902,2011
0500000US21081,"Grant County, Kentucky",24720,2011
0500000US21083,"Graves County, Kentucky",37088,2011
0500000US21085,"Grayson County, Kentucky",25677,2011
0500000US21087,"Green County, Kentucky",11334,2011
0500000US21089,"Greenup County, Kentucky",36974,2011
0500000US21091,"Hancock County, Kentucky",8559,2011
0500000US21093,"Hardin County, Kentucky",102873,2011
0500000US21095,"Harlan County, Kentucky",29479,2011
0500000US21097,"Harrison County, Kentucky",18823,2011
0500000US21099,"Hart County, Kentucky",18228,2011
0500000US21101,"Henderson County, Kentucky",46095,2011
0500000US21103,"Henry County, Kentucky",15472,2011
0500000US21105,"Hickman County, Kentucky",4905,2011
0500000US21107,"Hopkins County, Kentucky",46921,2011
0500000US21109,"Jackson County, Kentucky",13537,2011
0500000US21111,"Jefferson County, Kentucky",735804,2011
0500000US21113,"Jessamine County, Kentucky",47880,2011
0500000US21115,"Johnson County, Kentucky",23327,2011
0500000US21117,"Kenton County, Kentucky",159008,2011
0500000US21119,"Knott County, Kentucky",16483,2011
0500000US21121,"Knox County, Kentucky",31820,2011
0500000US21123,"Larue County, Kentucky",14162,2011
0500000US21125,"Laurel County, Kentucky",58590,2011
0500000US21127,"Lawrence County, Kentucky",15899,2011
0500000US21129,"Lee County, Kentucky",7858,2011
0500000US21131,"Leslie County, Kentucky",11388,2011
0500000US21133,"Letcher County, Kentucky",24449,2011
0500000US21135,"Lewis County, Kentucky",13946,2011
0500000US21137,"Lincoln County, Kentucky",24758,2011
0500000US21139,"Livingston County, Kentucky",9503,2011
0500000US21141,"Logan County, Kentucky",26841,2011
0500000US21143,"Lyon County, Kentucky",8347,2011
0500000US21145,"McCracken County, Kentucky",65451,2011
0500000US21147,"McCreary County, Kentucky",18201,2011
0500000US21149,"McLean County, Kentucky",9604,2011
0500000US21151,"Madison County, Kentucky",82363,2011
0500000US21153,"Magoffin County, Kentucky",13286,2011
0500000US21155,"Marion County, Kentucky",19735,2011
0500000US21157,"Marshall County, Kentucky",31409,2011
0500000US21159,"Martin County, Kentucky",13014,2011
0500000US21161,"Mason County, Kentucky",17468,2011
0500000US21163,"Meade County, Kentucky",28944,2011
0500000US21165,"Menifee County, Kentucky",6378,2011
0500000US21167,"Mercer County, Kentucky",21289,2011
0500000US21169,"Metcalfe County, Kentucky",10124,2011
0500000US21171,"Monroe County, Kentucky",11009,2011
0500000US21173,"Montgomery County, Kentucky",26242,2011
0500000US21175,"Morgan County, Kentucky",14012,2011
0500000US21177,"Muhlenberg County, Kentucky",31473,2011
0500000US21179,"Nelson County, Kentucky",43026,2011
0500000US21181,"Nicholas County, Kentucky",7120,2011
0500000US21183,"Ohio County, Kentucky",23932,2011
0500000US21185,"Oldham County, Kentucky",59639,2011
0500000US21187,"Owen County, Kentucky",10923,2011
0500000US21189,"Owsley County, Kentucky",4759,2011
0500000US21191,"Pendleton County, Kentucky",14840,2011
0500000US21193,"Perry County, Kentucky",28722,2011
0500000US21195,"Pike County, Kentucky",65174,2011
0500000US21197,"Powell County, Kentucky",12730,2011
0500000US21199,"Pulaski County, Kentucky",62654,2011
0500000US21201,"Robertson County, Kentucky",2261,2011
0500000US21203,"Rockcastle County, Kentucky",17098,2011
0500000US21205,"Rowan County, Kentucky",23258,2011
0500000US21207,"Russell County, Kentucky",17521,2011
0500000US21209,"Scott County, Kentucky",46113,2011
0500000US21211,"Shelby County, Kentucky",41671,2011
0500000US21213,"Simpson County, Kentucky",17269,2011
0500000US21215,"Spencer County, Kentucky",16934,2011
0500000US21217,"Taylor County, Kentucky",24400,2011
0500000US21219,"Todd County, Kentucky",12381,2011
0500000US21221,"Trigg County, Kentucky",14224,2011
0500000US21223,"Trimble County, Kentucky",8845,2011
0500000US21225,"Union County, Kentucky",15045,2011
0500000US21227,"Warren County, Kentucky",111843,2011
0500000US21229,"Washington County, Kentucky",11671,2011
0500000US21231,"Wayne County, Kentucky",20807,2011
0500000US21233,"Webster County, Kentucky",13697,2011
0500000US21235,"Whitley County, Kentucky",35951,2011
0500000US21237,"Wolfe County, Kentucky",7333,2011
0500000US21239,"Woodford County, Kentucky",24683,2011
0500000US22001,"Acadia Parish, Louisiana",61430,2011
0500000US22003,"Allen Parish, Louisiana",25830,2011
0500000US22005,"Ascension Parish, Louisiana",105208,2011
0500000US22007,"Assumption Parish, Louisiana",23421,2011
0500000US22009,"Avoyelles Parish, Louisiana",41977,2011
0500000US22011,"Beauregard Parish, Louisiana",35328,2011
0500000US22013,"Bienville Parish, Louisiana",14464,2011
0500000US22015,"Bossier Parish, Louisiana",115667,2011
0500000US22017,"Caddo Parish, Louisiana",253924,2011
0500000US22019,"Calcasieu Parish, Louisiana",190891,2011
0500000US22021,"Caldwell Parish, Louisiana",10158,2011
0500000US22023,"Cameron Parish, Louisiana",7083,2011
0500000US22025,"Catahoula Parish, Louisiana",10448,2011
0500000US22027,"Claiborne Parish, Louisiana",17123,2011
0500000US22029,"Concordia Parish, Louisiana",20617,2011
0500000US22031,"De Soto Parish, Louisiana",26592,2011
0500000US22033,"East Baton Rouge Parish, Louisiana",437401,2011
0500000US22035,"East Carroll Parish, Louisiana",7854,2011
0500000US22037,"East Feliciana Parish, Louisiana",20330,2011
0500000US22039,"Evangeline Parish, Louisiana",34233,2011
0500000US22041,"Franklin Parish, Louisiana",20752,2011
0500000US22043,"Grant Parish, Louisiana",21892,2011
0500000US22045,"Iberia Parish, Louisiana",73407,2011
0500000US22047,"Iberville Parish, Louisiana",33455,2011
0500000US22049,"Jackson Parish, Louisiana",16151,2011
0500000US22051,"Jefferson Parish, Louisiana",432310,2011
0500000US22053,"Jefferson Davis Parish, Louisiana",31545,2011
0500000US22055,"Lafayette Parish, Louisiana",218586,2011
0500000US22057,"Lafourche Parish, Louisiana",95895,2011
0500000US22059,"La Salle Parish, Louisiana",14777,2011
0500000US22061,"Lincoln Parish, Louisiana",46198,2011
0500000US22063,"Livingston Parish, Louisiana",125732,2011
0500000US22065,"Madison Parish, Louisiana",12181,2011
0500000US22067,"Morehouse Parish, Louisiana",28097,2011
0500000US22069,"Natchitoches Parish, Louisiana",39364,2011
0500000US22071,"Orleans Parish, Louisiana",321409,2011
0500000US22073,"Ouachita Parish, Louisiana",152970,2011
0500000US22075,"Plaquemines Parish, Louisiana",22976,2011
0500000US22077,"Pointe Coupee Parish, Louisiana",22830,2011
0500000US22079,"Rapides Parish, Louisiana",131254,2011
