id,geographic area name,median income (family),median income (nonfamily),year
0500000US51175,"Southampton County, Virginia",65697,28415,2017
0500000US51091,"Highland County, Virginia",58333,35313,2017
0500000US51025,"Brunswick County, Virginia",52500,21789,2017
0500000US51033,"Caroline County, Virginia",70110,38396,2017
0500000US51073,"Gloucester County, Virginia",77658,34307,2017
0500000US51131,"Northampton County, Virginia",54628,21344,2017
0500000US51141,"Patrick County, Virginia",52990,19722,2017
0500000US51145,"Powhatan County, Virginia",90567,40721,2017
0500000US51163,"Rockbridge County, Virginia",64865,27399,2017
0500000US51171,"Shenandoah County, Virginia",63947,26832,2017
0500000US51061,"Fauquier County, Virginia",113243,52545,2017
0500000US51036,"Charles City County, Virginia",69325,30625,2017
0500000US51047,"Culpeper County, Virginia",80258,39063,2017
0500000US51053,"Dinwiddie County, Virginia",62293,31006,2017
0500000US51079,"Greene County, Virginia",68625,45336,2017
0500000US51085,"Hanover County, Virginia",99123,42319,2017
0500000US51111,"Lunenburg County, Virginia",47313,20938,2017
0500000US51137,"Orange County, Virginia",76858,36239,2017
0500000US51595,"Emporia city, Virginia",36104,14022,2017
0500000US51197,"Wythe County, Virginia",55176,22925,2017
0500000US51550,"Chesapeake city, Virginia",83169,42923,2017
0500000US51570,"Colonial Heights city, Virginia",61343,33342,2017
0500000US51660,"Harrisonburg city, Virginia",59835,27541,2017
0500000US51003,"Albemarle County, Virginia",92492,45738,2017
0500000US51021,"Bland County, Virginia",58547,21124,2017
0500000US51019,"Bedford County, Virginia",71534,30047,2017
0500000US51023,"Botetourt County, Virginia",78042,32574,2017
0500000US51029,"Buckingham County, Virginia",58059,25120,2017
0500000US51680,"Lynchburg city, Virginia",54491,28863,2017
0500000US51199,"York County, Virginia",98292,51851,2017
0500000US51760,"Richmond city, Virginia",54394,33646,2017
0500000US51690,"Martinsville city, Virginia",49006,21648,2017
0500000US51125,"Nelson County, Virginia",64225,32156,2017
0500000US51057,"Essex County, Virginia",59854,27266,2017
0500000US51143,"Pittsylvania County, Virginia",53486,23357,2017
0500000US51720,"Norton city, Virginia",45795,18333,2017
0500000US51790,"Staunton city, Virginia",65955,28835,2017
0500000US51065,"Fluvanna County, Virginia",80000,40791,2017
0500000US51007,"Amelia County, Virginia",69614,35729,2017
0500000US51750,"Radford city, Virginia",56648,20016,2017
0500000US51840,"Winchester city, Virginia",61607,36058,2017
0500000US51001,"Accomack County, Virginia",53152,25266,2017
0500000US51045,"Craig County, Virginia",81463,21071,2017
0500000US51063,"Floyd County, Virginia",57986,25230,2017
0500000US51071,"Giles County, Virginia",57483,27033,2017
0500000US51077,"Grayson County, Virginia",45102,18274,2017
0500000US51135,"Nottoway County, Virginia",47746,19920,2017
0500000US51157,"Rappahannock County, Virginia",83514,29536,2017
0500000US51195,"Wise County, Virginia",47883,22758,2017
0500000US51520,"Bristol city, Virginia",50198,22690,2017
0500000US51580,"Covington city, Virginia",48388,24688,2017
0500000US51740,"Portsmouth city, Virginia",58432,34856,2017
0500000US51830,"Williamsburg city, Virginia",80250,37478,2017
0500000US51810,"Virginia Beach city, Virginia",81730,46222,2017
0500000US51005,"Alleghany County, Virginia",61037,24058,2017
0500000US51035,"Carroll County, Virginia",52651,22026,2017
0500000US51640,"Galax city, Virginia",44512,16829,2017
0500000US51191,"Washington County, Virginia",59425,23308,2017
0500000US51193,"Westmoreland County, Virginia",72392,32199,2017
0500000US51133,"Northumberland County, Virginia",65774,34708,2017
0500000US51139,"Page County, Virginia",53689,26514,2017
0500000US51155,"Pulaski County, Virginia",56937,29408,2017
0500000US51187,"Warren County, Virginia",76627,37781,2017
0500000US51510,"Alexandria city, Virginia",119485,78274,2017
0500000US51590,"Danville city, Virginia",44976,22353,2017
0500000US51630,"Fredericksburg city, Virginia",75143,44365,2017
0500000US51650,"Hampton city, Virginia",63666,37459,2017
0500000US51009,"Amherst County, Virginia",61614,26066,2017
0500000US51013,"Arlington County, Virginia",150962,92147,2017
0500000US51017,"Bath County, Virginia",58901,36286,2017
0500000US51670,"Hopewell city, Virginia",52846,24229,2017
0500000US51027,"Buchanan County, Virginia",39304,18102,2017
0500000US51700,"Newport News city, Virginia",60635,35591,2017
0500000US51069,"Frederick County, Virginia",81383,43719,2017
0500000US51179,"Stafford County, Virginia",112452,55255,2017
0500000US51185,"Tazewell County, Virginia",52395,20687,2017
0500000US51530,"Buena Vista city, Virginia",45313,23009,2017
0500000US51610,"Falls Church city, Virginia",163203,71921,2017
0500000US51685,"Manassas Park city, Virginia",81571,61377,2017
0500000US51730,"Petersburg city, Virginia",41318,26496,2017
0500000US51735,"Poquoson city, Virginia",104543,43000,2017
0500000US51183,"Sussex County, Virginia",57027,26011,2017
0500000US51600,"Fairfax city, Virginia",127808,62184,2017
0500000US51820,"Waynesboro city, Virginia",56536,26692,2017
0500000US51683,"Manassas city, Virginia",82887,54269,2017
0500000US51770,"Roanoke city, Virginia",51828,28316,2017
0500000US51775,"Salem city, Virginia",68149,33794,2017
0500000US51800,"Suffolk city, Virginia",79696,37269,2017
0500000US51710,"Norfolk city, Virginia",55574,33727,2017
0500000US51037,"Charlotte County, Virginia",48104,16995,2017
0500000US51041,"Chesterfield County, Virginia",89897,44445,2017
0500000US51059,"Fairfax County, Virginia",135791,80755,2017
0500000US51081,"Greensville County, Virginia",50705,23277,2017
0500000US51093,"Isle of Wight County, Virginia",82362,36088,2017
0500000US51095,"James City County, Virginia",96755,44377,2017
0500000US51167,"Russell County, Virginia",52756,18700,2017
0500000US51620,"Franklin city, Virginia",53969,22269,2017
0500000US51173,"Smyth County, Virginia",50345,19932,2017
0500000US51540,"Charlottesville city, Virginia",76173,39831,2017
0500000US51678,"Lexington city, Virginia",62600,26793,2017
0500000US51031,"Campbell County, Virginia",61891,25118,2017
0500000US54033,"Harrison County, West Virginia",63516,25394,2017
0500000US54069,"Ohio County, West Virginia",66854,24901,2017
0500000US54085,"Ritchie County, West Virginia",51772,23229,2017
0500000US54013,"Calhoun County, West Virginia",47988,19511,2017
0500000US54065,"Morgan County, West Virginia",59923,26231,2017
0500000US54043,"Lincoln County, West Virginia",45829,22326,2017
0500000US54081,"Raleigh County, West Virginia",52515,22890,2017
0500000US54007,"Braxton County, West Virginia",52665,21986,2017
0500000US54079,"Putnam County, West Virginia",72573,30363,2017
0500000US54001,"Barbour County, West Virginia",47125,21182,2017
0500000US54005,"Boone County, West Virginia",47345,20985,2017
0500000US54047,"McDowell County, West Virginia",32007,15722,2017
0500000US54099,"Wayne County, West Virginia",50031,18591,2017
0500000US54109,"Wyoming County, West Virginia",48911,20338,2017
0500000US54035,"Jackson County, West Virginia",55377,20106,2017
0500000US54055,"Mercer County, West Virginia",50067,20232,2017
0500000US54097,"Upshur County, West Virginia",52059,21868,2017
0500000US54101,"Webster County, West Virginia",41952,19284,2017
0500000US54003,"Berkeley County, West Virginia",69460,38957,2017
0500000US54019,"Fayette County, West Virginia",47654,20954,2017
0500000US54023,"Grant County, West Virginia",50804,23434,2017
0500000US54027,"Hampshire County, West Virginia",51195,23034,2017
0500000US54089,"Summers County, West Virginia",42712,20942,2017
0500000US54009,"Brooke County, West Virginia",62308,27162,2017
0500000US54017,"Doddridge County, West Virginia",58495,23218,2017
0500000US54025,"Greenbrier County, West Virginia",51229,23904,2017
0500000US54031,"Hardy County, West Virginia",46580,21913,2017
0500000US54049,"Marion County, West Virginia",59883,28147,2017
0500000US54057,"Mineral County, West Virginia",55973,22268,2017
0500000US54059,"Mingo County, West Virginia",40607,16806,2017
0500000US54029,"Hancock County, West Virginia",54746,25489,2017
0500000US54041,"Lewis County, West Virginia",48578,28347,2017
0500000US54051,"Marshall County, West Virginia",56279,23336,2017
0500000US54067,"Nicholas County, West Virginia",50522,20420,2017
0500000US54075,"Pocahontas County, West Virginia",54809,21242,2017
0500000US54093,"Tucker County, West Virginia",54530,21905,2017
0500000US54095,"Tyler County, West Virginia",53523,21830,2017
0500000US54083,"Randolph County, West Virginia",52565,22961,2017
0500000US54087,"Roane County, West Virginia",45886,19207,2017
0500000US54091,"Taylor County, West Virginia",57746,22885,2017
0500000US54105,"Wirt County, West Virginia",46489,26014,2017
0500000US54107,"Wood County, West Virginia",57415,26217,2017
0500000US54015,"Clay County, West Virginia",44012,14201,2017
0500000US54021,"Gilmer County, West Virginia",49258,16683,2017
0500000US54053,"Mason County, West Virginia",49789,21185,2017
0500000US54061,"Monongalia County, West Virginia",71975,27549,2017
0500000US54063,"Monroe County, West Virginia",45362,24581,2017
0500000US54073,"Pleasants County, West Virginia",56233,28694,2017
0500000US54103,"Wetzel County, West Virginia",48722,27089,2017
0500000US54011,"Cabell County, West Virginia",54594,21584,2017
0500000US54037,"Jefferson County, West Virginia",89134,45808,2017
0500000US54039,"Kanawha County, West Virginia",59254,28258,2017
0500000US54045,"Logan County, West Virginia",50187,20815,2017
0500000US54071,"Pendleton County, West Virginia",47218,18496,2017
0500000US54077,"Preston County, West Virginia",57555,25866,2017
0500000US53057,"Skagit County, Washington",69536,34648,2017
0500000US53065,"Stevens County, Washington",59777,25344,2017
0500000US53063,"Spokane County, Washington",67345,29879,2017
0500000US53043,"Lincoln County, Washington",61576,30430,2017
0500000US53007,"Chelan County, Washington",66875,30593,2017
0500000US53015,"Cowlitz County, Washington",61465,27599,2017
0500000US53019,"Ferry County, Washington",51897,23233,2017
0500000US53039,"Klickitat County, Washington",61821,30097,2017
0500000US53031,"Jefferson County, Washington",64570,30828,2017
0500000US53035,"Kitsap County, Washington",81925,40655,2017
0500000US53033,"King County, Washington",105512,53702,2017
0500000US53049,"Pacific County, Washington",54276,20710,2017
0500000US53051,"Pend Oreille County, Washington",57121,26169,2017
0500000US53055,"San Juan County, Washington",73860,36493,2017
0500000US53059,"Skamania County, Washington",65352,29271,2017
0500000US53075,"Whitman County, Washington",68088,21904,2017
0500000US53077,"Yakima County, Washington",53551,30770,2017
0500000US53009,"Clallam County, Washington",61538,29662,2017
0500000US53041,"Lewis County, Washington",57905,26478,2017
0500000US53017,"Douglas County, Washington",62471,34510,2017
0500000US53027,"Grays Harbor County, Washington",58846,24951,2017
0500000US53029,"Island County, Washington",72868,36480,2017
0500000US53053,"Pierce County, Washington",76671,40255,2017
0500000US53069,"Wahkiakum County, Washington",58235,29107,2017
0500000US53021,"Franklin County, Washington",62691,36444,2017
0500000US53071,"Walla Walla County, Washington",65854,31228,2017
0500000US53025,"Grant County, Washington",59357,31534,2017
0500000US53073,"Whatcom County, Washington",73893,31715,2017
0500000US53061,"Snohomish County, Washington",91181,47731,2017
0500000US53047,"Okanogan County, Washington",50734,23306,2017
0500000US53037,"Kittitas County, Washington",70540,28393,2017
0500000US53067,"Thurston County, Washington",79093,41444,2017
0500000US53005,"Benton County, Washington",74793,38659,2017
0500000US53013,"Columbia County, Washington",62447,28079,2017
0500000US53011,"Clark County, Washington",78142,40934,2017
0500000US53003,"Asotin County, Washington",60833,26274,2017
0500000US53001,"Adams County, Washington",54644,26597,2017
0500000US53023,"Garfield County, Washington",60804,23953,2017
0500000US53045,"Mason County, Washington",62046,29118,2017
0500000US56015,"Goshen County, Wyoming",64172,30023,2017
0500000US56041,"Uinta County, Wyoming",65457,36224,2017
0500000US56043,"Washakie County, Wyoming",66091,31676,2017
0500000US56017,"Hot Springs County, Wyoming",68276,29929,2017
0500000US56013,"Fremont County, Wyoming",67047,31900,2017
0500000US56035,"Sublette County, Wyoming",91159,52500,2017
0500000US56045,"Weston County, Wyoming",80488,33864,2017
0500000US56005,"Campbell County, Wyoming",88415,49872,2017
0500000US56023,"Lincoln County, Wyoming",72688,36442,2017
0500000US56019,"Johnson County, Wyoming",59020,32720,2017
0500000US56025,"Natrona County, Wyoming",73081,35860,2017
0500000US56021,"Laramie County, Wyoming",76021,36225,2017
0500000US56009,"Converse County, Wyoming",79386,32752,2017
0500000US56027,"Niobrara County, Wyoming",52455,28375,2017
0500000US56039,"Teton County, Wyoming",104210,55955,2017
0500000US56037,"Sweetwater County, Wyoming",84902,40376,2017
0500000US56031,"Platte County, Wyoming",65219,26772,2017
0500000US56033,"Sheridan County, Wyoming",74105,31685,2017
0500000US56003,"Big Horn County, Wyoming",62519,25104,2017
0500000US56011,"Crook County, Wyoming",79107,45670,2017
0500000US56029,"Park County, Wyoming",72171,35013,2017
0500000US56001,"Albany County, Wyoming",74282,26670,2017
0500000US56007,"Carbon County, Wyoming",73028,37447,2017
0500000US55023,"Crawford County, Wisconsin",60561,25427,2017
0500000US55071,"Manitowoc County, Wisconsin",66531,30432,2017
0500000US55093,"Pierce County, Wisconsin",83893,38873,2017
0500000US55117,"Sheboygan County, Wisconsin",70127,31842,2017
0500000US55003,"Ashland County, Wisconsin",55528,23940,2017
0500000US55015,"Calumet County, Wisconsin",82822,35863,2017
0500000US55083,"Oconto County, Wisconsin",66583,32208,2017
0500000US55051,"Iron County, Wisconsin",53906,21859,2017
0500000US55019,"Clark County, Wisconsin",59188,29136,2017
0500000US55123,"Vernon County, Wisconsin",59915,24866,2017
0500000US55013,"Burnett County, Wisconsin",56267,24989,2017
0500000US55135,"Waupaca County, Wisconsin",67613,31546,2017
0500000US55047,"Green Lake County, Wisconsin",65854,28812,2017
0500000US55017,"Chippewa County, Wisconsin",69320,29264,2017
0500000US55037,"Florence County, Wisconsin",57422,24028,2017
0500000US55055,"Jefferson County, Wisconsin",72388,33516,2017
0500000US55011,"Buffalo County, Wisconsin",64473,28105,2017
0500000US55063,"La Crosse County, Wisconsin",73433,32969,2017
0500000US55009,"Brown County, Wisconsin",73584,34539,2017
0500000US55029,"Door County, Wisconsin",70137,32521,2017
0500000US55121,"Trempealeau County, Wisconsin",67696,30474,2017
0500000US55033,"Dunn County, Wisconsin",67352,31432,2017
0500000US55133,"Waukesha County, Wisconsin",100275,41514,2017
0500000US55119,"Taylor County, Wisconsin",60198,25625,2017
0500000US55041,"Forest County, Wisconsin",52691,26370,2017
0500000US55065,"Lafayette County, Wisconsin",65333,30341,2017
0500000US55081,"Monroe County, Wisconsin",67889,35278,2017
0500000US55111,"Sauk County, Wisconsin",68309,31164,2017
0500000US55141,"Wood County, Wisconsin",67122,29533,2017
0500000US55067,"Langlade County, Wisconsin",56765,26998,2017
0500000US55078,"Menominee County, Wisconsin",38648,22366,2017
0500000US55087,"Outagamie County, Wisconsin",76484,36621,2017
0500000US55097,"Portage County, Wisconsin",72828,30056,2017
0500000US55025,"Dane County, Wisconsin",91169,42149,2017
0500000US55059,"Kenosha County, Wisconsin",71929,34630,2017
0500000US55031,"Douglas County, Wisconsin",63948,31663,2017
0500000US55005,"Barron County, Wisconsin",61188,27448,2017
0500000US55035,"Eau Claire County, Wisconsin",71925,30394,2017
0500000US55053,"Jackson County, Wisconsin",62207,32131,2017
0500000US55049,"Iowa County, Wisconsin",73922,33479,2017
0500000US55099,"Price County, Wisconsin",57007,27335,2017
0500000US55077,"Marquette County, Wisconsin",60575,29960,2017
0500000US55085,"Oneida County, Wisconsin",66336,30019,2017
0500000US55101,"Racine County, Wisconsin",71961,33017,2017
